"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*06cdd*","Andre Jackson","MIL","SG,G,Flx","338","VSL","22","DET Sat 3:00PM","100","5.56","0%","1481.2","12%","-1.2%","0.8","1.3","0.3","0.0","0.0","2.0","1.2","0.7","0.3","0.0","0.4","0.0","0"
"*06234*","AJ Green","MIL","SG,G,Flx","337","FA","24","DET Sat 3:00PM","100","6.25","0%","1298.37","5%","-0.5%","1.1","2.6","0.9","0.1","0.1","3.3","0.9","0.8","0.0","0.0","0.0","0.0","0"
"*06cc0*","Taylor Hendricks","UTA","PF,F,Flx","339","VSL","20","@SAC Sat 7:00PM","97","13.86","12%","314.35","40%","-0.4%","2.1","5.4","1.0","0.3","0.4","5.6","2.6","0.4","1.0","0.7","0.9","0.0","0"
"*03r7r*","Richaun Holmes","DAL","PF,F,C,Flx","340","FA","30","@POR Sat 6:00PM","97","7.46","26%","176.11","22%","+0.4%","1.1","2.2","0.0","0.5","1.2","2.7","3.5","0.5","0.1","0.5","0.7","0.0","0"
"*04849*","Danuel House","PHI","SF,F,Flx","341","FA","30","@CHA Sat 4:00PM","96","7.38","0%","1416.2","4%","-0.1%","1.3","3.3","0.6","0.7","0.9","3.9","1.5","0.9","0.4","0.1","0.7","0.0","0"
"*0621v*","Caleb Houstan","ORL","SF,F,Flx","342","FA","20","","94","6.27","0%","1440.2","7%","-0.4%","1.0","2.3","0.9","0.3","0.3","3.1","1.5","0.5","0.1","0.0","0.2","0.0","0"
"*06219*","Johnny Davis","WAS","SG,G,Flx","343","FA","21","","92","6.57","1%","1227.42","18%","-0.9%","1.4","2.9","0.1","0.3","0.4","3.1","1.4","0.4","0.5","0.1","0.4","0.0","0"
"*051pn*","Jaylen Nowell","MEM","SG,G,Flx","344","FA","24","","92","10.22","1%","1223.53","9%","-1.2%","2.4","6.1","0.4","0.3","0.3","5.7","1.6","1.8","0.3","0.0","0.6","0.0","0"
"*06cc2*","Gradey Dick","TOR","SG,G,Flx","345","VSL","20","","89","5.24","9%","343.64","37%","-1.6%","1.1","3.9","0.6","0.8","0.8","3.7","1.3","0.9","0.2","0.0","0.7","0.0","0"
"*06ca2*","Kobe Brown","LAC","PF,F,Flx","346","HBC","23","NY Sat 7:30PM","87","5.8","0%","1326.14","17%","-0.6%","0.9","2.3","0.4","0.1","0.1","2.2","1.9","0.5","0.1","0.2","0.1","0.0","0"
"*05qt6*","Jordan Nwora","IND","SF,PF,F,Flx","347","FA","25","@MIN Sat 5:00PM","87","12.43","1%","1249.46","11%","-1.4%","2.6","5.6","1.0","0.4","0.6","6.6","2.6","1.0","0.7","0.1","1.3","0.0","0"
"*031lq*","Otto Porter","TOR","SF,F,Flx","348","FA","30","","87","7.91","0%","1426.2","6%","-0.6%","0.9","2.4","0.6","0.1","0.1","2.5","2.2","0.3","0.4","0.4","0.2","0.0","0"
"*06227*","Ryan Rollins","WAS","PG,G,Flx","349","FA","21","","86","10.75","0%","1505.2","11%","-0.5%","1.1","2.3","0.1","1.6","2.0","4.0","1.3","1.3","1.0","0.3","0.9","0.0","0"
"*01ngg*","Wesley Matthews","ATL","SG,G,Flx","350","FA","37","@CLE Sat 4:30PM","85","6.54","0%","1448.2","3%","+0.3%","0.6","2.5","0.5","1.0","1.3","2.7","1.4","0.7","0.6","0.1","0.3","0.0","0"
"*031mu*","Mike Muscala","WAS","C,Flx","351","FA","32","","84","7","1%","1218.34","6%","-0.2%","1.0","2.7","0.4","0.5","0.7","2.9","2.0","0.9","0.2","0.3","0.7","0.0","0"
"*05qtc*","Kira Lewis","NO","PG,G,Flx","352","FA","22","","83","6.38","0%","1361.2","9%","-0.7%","1.2","3.6","0.2","0.6","0.7","3.1","0.8","1.4","0.4","0.1","0.5","0.0","0"
"*031m9*","Mason Plumlee","LAC","C,Flx","355","FA","33","NY Sat 7:30PM","82","13.67","21%","202.39","28%","-1.2%","2.0","3.2","0.0","1.0","2.3","5.0","5.5","1.0","0.7","0.2","0.8","0.0","0"
"*05uis*","Tre Mann","OKC","PG,G,Flx","354","FA","22","@DEN Sat 6:00PM","82","10.25","0%","1252.08","15%","-0.7%","2.0","4.0","0.6","0.1","0.1","4.8","2.1","1.5","0.4","0.0","0.9","0.0","0"
"*042nl*","Furkan Korkmaz","PHI","SG,G,Flx","353","FA","26","@CHA Sat 4:00PM","82","4.82","0%","1429.2","4%","-0.4%","0.7","2.0","0.3","0.4","0.5","2.1","0.5","0.5","0.6","0.0","0.4","0.0","0"
"*06235*","Kenneth Lofton","MEM","PF,F,Flx","356","CCC","21","","81","5.4","0%","1205.28","14%","-0.8%","0.9","2.5","0.2","0.5","1.0","2.6","1.0","0.9","0.2","0.2","0.4","0.0","0"
"*05uj6*","Jeremiah Robinson-Earl","NO","PF,F,C,Flx","357","FA","23","","79","7.9","0%","1388.2","9%","-1%","1.4","2.9","0.6","0.6","0.6","4.0","2.6","0.6","0.2","0.0","0.6","0.0","0"
"*05qv9*","Anthony Gill","WAS","PF,F,Flx","358","FA","31","","78","5.2","0%","1458.2","2%","0%","0.9","1.9","0.0","0.7","0.9","2.5","1.5","0.5","0.2","0.3","0.6","0.0","0"
"*0661b*","Jamal Cain","MIA","SF,F,Flx","359","FA","24","CHI Sat 5:00PM","76","9.5","0%","1302.57","8%","+0.4%","1.6","3.6","0.5","0.9","1.4","4.6","1.5","0.1","0.8","0.3","0.3","0.0","0"
"*05uuq*","Jock Landale","HOU","C,Flx","360","FA","28","","75","5","5%","421.65","11%","-0.5%","0.7","1.9","0.1","0.3","0.3","1.7","1.8","0.5","0.3","0.2","0.5","0.0","0"
"*027pf*","Cory Joseph","GS","PG,G,Flx","361","FA","32","BKN Sat 5:30PM","73","6.64","0%","1256.15","5%","-0.3%","0.6","2.5","0.4","0.4","0.6","2.0","0.9","2.2","0.3","0.1","0.5","0.0","0"
"*05ujk*","Dalano Banton","BOS","PG,G,Flx","362","FA","24","","72","6.55","0%","1362.44","7%","-0.5%","1.2","2.5","0.1","0.5","0.5","2.9","2.3","0.5","0.2","0.2","0.5","0.0","0"
"*027pt*","Davis Bertans","OKC","PF,F,Flx","363","FA","31","@DEN Sat 6:00PM","72","8","0%","1274.77","5%","-0.3%","0.8","2.1","0.8","1.6","1.7","3.9","0.9","0.8","0.2","0.2","0.1","0.0","0"
"*05qtb*","Sam Merrill","CLE","SG,G,Flx","364","FA","27","ATL Sat 4:30PM","72","6","0%","1460.2","2%","+0.5%","1.1","3.0","1.1","0.0","0.0","3.3","1.0","0.7","0.2","0.0","0.3","0.0","0"
"*06cc9*","Olivier-Maxence Prosper","DAL","PF,F,Flx","366","Orcas","21","@POR Sat 6:00PM","71","5.07","1%","1186.55","21%","-0.3%","0.8","2.1","0.4","0.6","1.0","2.6","1.4","0.6","0.1","0.1","0.1","0.0","0"
"*05qym*","Kenyon Martin","PHI","SF,F,Flx","365","FA","22","@CHA Sat 4:00PM","71","5.07","11%","323.55","20%","-0.9%","0.9","1.9","0.1","0.2","0.4","2.0","1.1","0.5","0.4","0.1","0.4","0.0","0"
"*03e7f*","Vasilije Micic","OKC","PG,G,Flx","367","FA","29","@DEN Sat 6:00PM","70","7.78","3%","430.89","14%","-0.8%","1.1","3.2","0.6","0.4","0.7","3.2","0.6","3.0","0.2","0.0","1.1","0.0","0"
"*051pw*","Jalen McDaniels","TOR","SF,PF,F,Flx","368","FA","25","","69","4.31","2%","1161.41","14%","-0.9%","0.8","3.1","0.3","0.1","0.1","2.0","1.1","0.6","0.3","0.2","0.4","0.0","0"
"*05uja*","Miles McBride","NY","PG,G,Flx","369","FA","23","@LAC Sat 7:30PM","68","4.53","0%","1365.28","8%","-0.4%","0.7","1.4","0.5","0.1","0.1","2.0","0.2","0.4","0.3","0.0","0.0","0.0","0"
"*05g3q*","Gabe Vincent","LAL","PG,SG,G,Flx","370","GBRAYERS","27","","66","16.5","13%","303.87","26%","-1%","2.8","7.0","0.3","0.3","0.5","6.0","1.0","3.0","1.5","0.0","0.5","0.0","0"
"*051oz*","Luka Samanic","UTA","PF,F,Flx","372","FA","23","@SAC Sat 7:00PM","65","5.91","0%","1522.2","4%","+0.2%","1.5","3.5","0.4","0.2","0.2","3.5","2.2","0.3","0.1","0.2","0.5","0.0","0"
"*052fs*","Garrison Mathews","ATL","SG,G,Flx","371","FA","27","@CLE Sat 4:30PM","65","5.42","0%","1442.2","2%","0%","0.8","1.8","0.8","0.0","0.0","2.3","1.0","0.2","0.4","0.0","0.2","0.0","0"
"*06cab*","Jarace Walker","IND","PF,F,Flx","373","SERP","20","@MIN Sat 5:00PM","64","9.14","57%","158.72","50%","-0.7%","1.4","3.6","0.3","0.4","0.4","3.6","1.4","1.1","0.3","0.4","0.3","0.0","0"
"*06226*","Moussa Diabate","LAC","PF,F,Flx","374","FA","21","NY Sat 7:30PM","63","7","0%","1475.2","7%","-0.6%","1.0","2.0","0.0","1.0","1.3","3.0","2.1","0.4","0.4","0.0","0.2","0.0","0"
"*06caa*","Ben Sheppard","IND","SG,G,Flx","375","STARKS","22","@MIN Sat 5:00PM","62","5.64","0%","1391.21","13%","-0.6%","1.1","2.6","0.6","0.2","0.2","3.0","0.5","0.7","0.2","0.0","0.1","0.0","0"
"*05uji*","Kessler Edwards","SAC","SF,F,Flx","376","FA","23","UTA Sat 7:00PM","61","3.39","0%","1207.65","6%","-0.3%","0.5","1.3","0.3","0.1","0.1","1.3","0.8","0.3","0.1","0.1","0.1","0.0","0"
"*031ls*","Alex Len","SAC","C,Flx","377","FA","30","UTA Sat 7:00PM","61","10.17","0%","1398.2","3%","-0.2%","1.0","1.3","0.0","0.5","1.2","2.5","2.7","0.8","0.2","0.8","0.3","0.0","0"
"*05ujs*","Sandro Mamukelashvili","SA","PF,F,C,Flx","378","FA","24","","60","6.67","1%","1200.5","8%","+0.3%","0.8","1.8","0.3","0.6","0.7","2.4","1.6","0.9","0.2","0.1","0.2","0.0","0"
"*06ccy*","Jalen Pickett","DEN","SG,G,Flx","379","FA","24","OKC Sat 6:00PM","59","4.92","0%","1381.2","11%","-0.6%","0.8","1.8","0.5","0.2","0.2","2.3","0.8","0.7","0.3","0.0","0.5","0.0","0"
"*05qsj*","Lamar Stevens","BOS","PF,F,Flx","380","FA","26","","57","7.12","0%","1489.2","2%","-0.2%","1.0","2.1","0.3","0.4","0.5","2.6","1.3","0.4","0.5","0.4","0.5","0.0","0"
"*06ccb*","Nick Smith","CHA","SG,G,Flx","382","VSL","19","PHI Sat 4:00PM","56","7","0%","1299.94","20%","-1%","1.5","3.1","1.0","0.0","0.0","4.0","0.6","0.3","0.1","0.3","0.3","0.0","0"
"*03xmw*","Harry Giles","BKN","C,Flx","381","FA","25","@GS Sat 5:30PM","56","11.2","0%","1365.2","2%","+0.5%","2.8","4.6","0.2","1.0","1.4","6.8","2.0","0.2","0.2","0.2","0.2","0.0","0"
"*03e6z*","Joe Harris","DET","SG,G,SF,F,Flx","384","FA","32","@MIL Sat 3:00PM","53","5.89","1%","1216.48","8%","-1%","1.1","3.2","0.8","0.0","0.0","3.0","0.9","0.8","0.2","0.1","0.3","0.0","0"
"*059ca*","Oshae Brissett","BOS","SF,F,Flx","383","FA","25","","53","5.3","1%","1229.42","7%","-0.9%","0.7","2.1","0.2","0.9","1.4","2.5","2.2","0.4","0.4","0.0","0.4","0.0","0"
"*06ca8*","Amen Thompson","HOU","SF,F,Flx","385","VSL","20","","52","10.4","86%","134.46","71%","-0.7%","2.0","4.8","0.4","1.0","1.6","5.4","3.2","1.4","0.4","0.2","1.2","0.0","0"
"*05yoh*","Lindy Waters","OKC","SG,G,Flx","386","FA","26","@DEN Sat 6:00PM","52","5.78","0%","-","2%","-0.2%","1.0","2.4","0.9","0.0","0.0","2.9","0.7","0.7","0.0","0.1","0.0","0.0","0"
"*0623e*","Collin Gillespie","DEN","PG,G,Flx","387","FA","24","OKC Sat 6:00PM","51","5.1","0%","1466.2","3%","-0.3%","0.8","1.9","0.3","0.1","0.1","2.0","0.3","0.8","0.5","0.0","0.4","0.0","0"
"*05ujd*","Neemias Queta","BOS","C,Flx","388","FA","24","","50","12.5","0%","1210.62","8%","-0.7%","1.5","3.3","0.0","1.0","1.3","4.0","5.0","0.3","0.5","0.8","0.8","0.0","0"
"*05yab*","Olivier Sarr","OKC","C,Flx","389","FA","24","@DEN Sat 6:00PM","50","10","0%","1492.2","4%","-0.2%","0.6","1.2","0.4","0.8","1.2","2.4","4.0","0.2","0.0","1.0","0.4","0.0","0"
"*06cdj*","Colby Jones","SAC","SG,G,Flx","390","FA","21","UTA Sat 7:00PM","49","4.9","0%","1457.2","11%","-0.4%","1.3","2.8","0.1","0.2","0.3","2.9","1.4","0.2","0.2","0.1","0.4","0.0","0"
"*04jw4*","Maxi Kleber","DAL","PF,F,C,Flx","391","FA","31","@POR Sat 6:00PM","49","9.8","1%","1207.07","11%","-0.6%","0.8","3.2","0.6","1.2","2.0","3.4","4.2","2.0","0.2","0.2","0.8","0.0","0"
"*0621q*","Nikola Jovic","MIA","SF,PF,F,C,Flx","393","GBRAYERS","20","CHI Sat 5:00PM","47","11.75","8%","359.92","30%","-1.7%","1.0","3.0","0.8","0.8","1.0","3.5","5.8","2.3","0.3","0.0","1.3","0.0","0"
"*059g0*","Amir Coffey","LAC","SG,G,Flx","392","FA","26","NY Sat 7:30PM","47","3.92","0%","1529.2","3%","+0.6%","0.9","2.3","0.3","0.5","0.6","2.7","1.0","0.3","0.1","0.0","0.3","0.0","0"
"*027ox*","Markieff Morris","DAL","PF,F,Flx","394","FA","34","@POR Sat 6:00PM","47","5.88","0%","-","2%","+0.6%","1.0","3.1","0.6","0.0","0.0","2.6","1.5","0.8","0.4","0.1","0.6","0.0","0"
"*04qsi*","Jarred Vanderbilt","LAL","PF,F,Flx","395","maxpat01","24","","45","9","43%","163.8","50%","-4.1%","0.4","2.0","0.0","0.2","0.4","1.0","4.6","1.0","0.4","0.4","0.2","0.0","0"
"*031mc*","Reggie Bullock","HOU","SF,PF,F,Flx","396","FA","32","","44","4","1%","1258.11","8%","-0.5%","0.6","1.8","0.5","0.1","0.1","1.9","1.2","0.3","0.1","0.1","0.2","0.0","0"
"*05ujw*","Jericho Sims","NY","C,Flx","398","FA","25","@LAC Sat 7:30PM","43","3.58","0%","1333","14%","+3.8%","0.6","0.9","0.0","0.2","0.3","1.3","1.8","0.2","0.0","0.1","0.2","0.0","0"
"*058n6*","Armoni Brooks","BKN","PG,G,Flx","397","FA","25","@GS Sat 5:30PM","43","6.14","0%","-","3%","-0.1%","1.3","3.9","1.0","0.0","0.0","3.6","1.7","0.4","0.0","0.1","0.1","0.0","0"
"*04qsb*","Devonte' Graham","SA","PG,G,Flx","399","FA","28","","41","10.25","0%","1285.97","8%","-0.6%","0.5","2.3","0.0","1.0","1.3","2.0","0.8","3.5","0.5","0.3","0.5","0.0","0"
"*0621f*","AJ Griffin","ATL","SF,F,Flx","400","SERP","20","@CLE Sat 4:30PM","40","3.33","6%","392.03","27%","-1.3%","0.8","2.8","0.7","0.2","0.2","2.5","1.0","0.3","0.1","0.0","0.3","0.0","0"
"*0621h*","Dalen Terry","CHI","SG,G,Flx","401","FA","21","@MIA Sat 5:00PM","38","3.8","0%","1376.2","12%","-0.3%","0.4","1.3","0.2","0.2","0.4","1.2","1.1","0.6","0.0","0.3","0.2","0.0","0"
"*0598b*","Moses Brown","POR","C,Flx","402","FA","24","DAL Sat 6:00PM","36","7.2","0%","1287.41","4%","+0.7%","1.2","2.4","0.0","0.0","0.4","2.4","3.6","0.2","0.2","0.2","0.2","0.0","0"
"*0623k*","Dereon Seabron","NO","SG,G,Flx","403","FA","23","","36","7.2","0%","1340.12","3%","-0.3%","0.8","2.6","0.2","1.0","1.2","2.8","1.4","0.8","0.4","0.2","0.0","0.0","0"
"*0621r*","Patrick Baldwin","WAS","SF,F,Flx","404","FA","21","","35","5","0%","1403.2","10%","0%","0.7","1.9","0.4","0.6","0.6","2.4","1.4","0.4","0.0","0.1","0.1","0.0","0"
"*04xhz*","Jordan McLaughlin","MIN","PG,G,Flx","405","FA","27","IND Sat 5:00PM","35","5","0%","1357.2","4%","-0.1%","0.3","0.7","0.3","0.3","0.3","1.1","0.0","1.0","0.1","0.3","0.0","0.0","0"
"*05uwa*","A.J. Lawson","DAL","SG,G,Flx","406","FA","23","@POR Sat 6:00PM","34","4.86","0%","1449.2","3%","0%","1.4","3.4","0.4","0.3","0.6","3.6","0.6","0.4","0.0","0.1","0.1","0.0","0"
"*05qu7*","Trent Forrest","ATL","PG,G,Flx","407","FA","25","@CLE Sat 4:30PM","32","5.33","0%","1518.2","1%","0%","0.5","2.2","0.0","0.7","0.7","1.7","0.8","2.0","0.2","0.0","0.3","0.0","0"
"*0623n*","Cole Swider","MIA","SF,F,Flx","408","FA","24","CHI Sat 5:00PM","31","10.33","0%","-","3%","-0.3%","2.0","4.7","1.3","0.0","0.0","5.3","0.3","1.0","0.3","0.3","0.3","0.0","0"
"*0621i*","Jake LaRavia","MEM","PF,F,Flx","409","FA","22","","30","4.29","2%","1168.07","18%","-1%","1.4","4.0","0.3","0.1","0.3","3.3","1.1","0.7","0.1","0.0","0.6","0.0","0"
"*06228*","Josh Minott","MIN","SF,F,Flx","411","maxpat01","21","IND Sat 5:00PM","29","2.64","0%","1433.2","13%","-0.5%","0.7","1.3","0.0","0.4","0.5","1.8","0.3","0.1","0.0","0.1","0.0","0.0","0"
"*042nr*","Damian Jones","CLE","C,Flx","410","FA","28","ATL Sat 4:30PM","29","2.64","0%","1277.54","4%","-0.2%","0.4","0.7","0.0","0.1","0.2","0.8","1.0","0.3","0.1","0.2","0.4","0.0","0"
"*03scs*","Boban Marjanovic","HOU","C,Flx","412","FA","35","","28","9.33","0%","1325.53","1%","0%","1.7","3.0","0.0","0.0","0.3","3.3","2.7","1.0","0.0","0.3","0.0","0.0","0"
"*06ca7*","Cam Whitmore","HOU","SF,F,Flx","416","GBRAYERS","19","","27","5.4","11%","323.85","38%","-1.4%","1.4","3.0","0.2","1.0","2.0","4.0","1.6","0.4","0.2","0.0","0.4","0.0","0"
"*06cp2*","Colin Castleton","LAL","C,Flx","413","FA","23","","27","6.75","0%","1474.2","8%","-0.4%","1.3","2.0","0.0","0.5","0.5","3.0","1.8","0.8","0.0","0.0","0.0","0.0","0"
"*06cp1*","D'Moi Hodge","LAL","SG,G,Flx","414","FA","24","","27","3.86","0%","-","1%","-0.5%","0.7","2.1","0.4","0.1","0.3","2.0","0.0","0.7","0.1","0.1","0.1","0.0","0"
"*01ng2*","Garrett Temple","TOR","SG,G,Flx","415","FA","37","","27","4.5","0%","-","0%","-0.1%","0.7","0.8","0.2","0.3","0.3","1.8","0.3","0.5","0.2","0.0","0.0","0.0","0"
"*06cd3*","Emoni Bates","CLE","SF,F,Flx","417","Jmarr237","19","ATL Sat 4:30PM","26","3.71","3%","413.74","27%","-1%","0.6","2.1","0.4","0.1","0.3","1.7","1.3","0.3","0.1","0.1","0.1","0.0","0"
"*051ow*","Chuma Okeke","ORL","PF,F,Flx","418","FA","25","","26","2.36","0%","1359.2","6%","-0.4%","0.5","1.4","0.3","0.0","0.0","1.2","1.0","0.3","0.1","0.0","0.3","0.0","0"
"*06cdc*","Jalen Wilson","BKN","PF,F,Flx","420","FA","23","@GS Sat 5:30PM","25","6.25","0%","1406.28","8%","-0.3%","0.8","1.3","0.3","0.5","0.5","2.3","1.5","0.5","0.0","0.3","0.0","0.0","0"
"*04qsn*","Svi Mykhailiuk","BOS","SF,F,Flx","419","FA","26","","25","2.78","0%","1342.58","2%","-0.2%","0.7","2.0","0.4","0.0","0.0","1.8","0.6","0.1","0.3","0.0","0.4","0.0","0"
"*05qu4*","Saben Lee","PHO","PG,G,Flx","421","FA","24","","24","6","0%","1393.2","3%","-0.2%","1.0","1.8","0.0","0.5","0.5","2.5","0.8","0.8","0.0","0.3","0.0","0.0","0"
"*06cdf*","Julian Phillips","CHI","SF,F,Flx","422","FA","20","@MIA Sat 5:00PM","23","1.64","0%","1496.2","8%","-0.3%","0.4","1.2","0.0","0.1","0.3","0.8","0.7","0.4","0.1","0.0","0.1","0.0","0"
"*03e7e*","Thanasis Antetokounmpo","MIL","SF,F,Flx","423","FA","31","DET Sat 3:00PM","22","2.44","0%","1431.2","1%","-0.3%","0.4","1.0","0.0","0.0","0.0","0.9","0.6","0.4","0.2","0.1","0.6","0.0","0"
"*0666c*","Jermaine Samuels","HOU","SF,PF,F,Flx","426","FA","25","","21","4.2","0%","-","2%","-0.1%","0.4","0.8","0.0","0.4","0.4","1.2","1.4","0.4","0.0","0.2","0.0","0.0","0"
"*06dob*","Leaky Black","CHA","SF,PF,F,Flx","424","FA","24","PHI Sat 4:00PM","21","5.25","0%","1526.2","2%","-0.2%","0.5","1.3","0.3","0.0","0.0","1.3","0.5","0.3","0.3","0.5","0.0","0.0","0"
"*0664y*","Jeenathan Williams","HOU","SG,G,Flx","427","FA","24","","21","5.25","0%","-","1%","-0.1%","1.5","2.8","0.0","0.3","0.5","3.3","0.0","0.5","0.3","0.0","0.0","0.0","0"
"*063d0*","Jared Rhoden","DET","SG,G,Flx","425","FA","24","@MIL Sat 3:00PM","21","4.2","0%","-","1%","-0.1%","1.0","1.8","0.2","0.4","0.4","2.6","0.8","0.6","0.0","0.0","0.4","0.0","0"
"*0621o*","Blake Wesley","SA","SG,G,Flx","428","W (Sun)","20","","20","3.33","0%","1436.2","12%","-0.5%","0.5","1.3","0.0","0.2","0.3","1.2","0.3","1.0","0.0","0.2","0.2","0.0","0"
"*05qzf*","Jordan Ford","SAC","PG,G,Flx","429","FA","25","UTA Sat 7:00PM","19","3.17","0%","1490.2","1%","-0.1%","0.7","1.2","0.3","0.3","0.3","2.0","0.3","0.3","0.0","0.0","0.2","0.0","0"
"*01eog*","Patty Mills","ATL","PG,G,Flx","430","FA","35","@CLE Sat 4:30PM","18","6","0%","1400.2","3%","-0.2%","0.7","2.0","0.7","0.0","0.0","2.0","0.7","0.7","0.3","0.3","0.3","0.0","0"
"*05qud*","Aleksej Pokusevski","OKC","PF,F,Flx","432","FA","21","@DEN Sat 6:00PM","15","2.14","2%","1191.31","18%","-0.9%","0.3","1.6","0.1","0.1","0.3","0.9","1.1","0.7","0.0","0.1","0.4","0.0","0"
"*05qyw*","Nate Hinton","(N/A)","SG,G,Flx","431","FA","24","","15","3.75","0%","-","1%","0%","0.8","1.5","0.8","0.0","0.0","2.3","0.8","0.0","0.0","0.0","0.0","0.0","0"
"*0626t*","Dominick Barlow","SA","SF,F,Flx","433","FA","20","","14","2","0%","1335.18","9%","-0.2%","0.4","1.0","0.0","0.3","0.6","1.1","0.7","0.0","0.1","0.0","0.0","0.0","0"
"*05ujq*","Luka Garza","MIN","C,Flx","434","FA","24","IND Sat 5:00PM","13","2.6","0%","1406.2","7%","-0.4%","0.8","2.2","0.0","1.0","1.6","2.6","1.2","0.2","0.0","0.0","0.2","0.0","0"
"*06cdk*","Jalen Slawson","SAC","SF,F,Flx","437","FA","24","UTA Sat 7:00PM","13","2.6","0%","1454.2","6%","-0.3%","0.4","0.6","0.0","0.0","0.0","0.8","0.8","0.4","0.0","0.2","0.4","0.0","0"
"*06cde*","Chris Livingston","MIL","SF,F,Flx","435","SDP","20","DET Sat 3:00PM","13","4.33","0%","-","5%","-0.2%","0.7","1.0","0.3","0.0","0.0","1.7","0.7","0.3","0.3","0.0","0.3","0.0","0"
"*06avs*","Justin Minaya","POR","SF,F,Flx","436","FA","24","DAL Sat 6:00PM","13","2.17","0%","-","1%","-0.1%","0.3","1.0","0.3","0.2","0.3","1.2","0.8","0.0","0.0","0.2","0.2","0.0","0"
"*05uuj*","Terry Taylor","CHI","PF,F,Flx","439","FA","24","@MIA Sat 5:00PM","12","2","0%","1455.2","2%","-0.1%","0.3","0.3","0.0","0.0","0.0","0.7","0.3","0.0","0.2","0.0","0.0","0.0","0"
"*05ycx*","Braxton Key","DEN","SF,F,Flx","438","FA","26","OKC Sat 6:00PM","12","2","0%","1469.2","1%","0%","0.2","0.8","0.0","0.2","0.3","0.5","0.5","0.8","0.0","0.0","0.0","0.0","0"
"*0622c*","Isaiah Mobley","CLE","PF,F,Flx","441","FA","24","ATL Sat 4:30PM","11","5.5","0%","1401.2","5%","-0.1%","0.5","1.5","0.0","0.0","0.0","1.0","1.0","1.5","0.5","0.0","0.5","0.0","0"
"*06cer*","Markquis Nowell","TOR","PG,G,Flx","443","FA","23","","11","11","0%","1295.97","3%","-0.1%","0.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","0"
"*05vyx*","Daishen Nix","MIN","PG,G,Flx","442","FA","21","IND Sat 5:00PM","11","1.83","0%","1500.2","2%","-0.2%","0.5","1.3","0.3","0.0","0.3","1.3","0.2","0.0","0.2","0.0","0.0","0.0","0"
"*043un*","Ryan Arcidiacono","NY","PG,G,Flx","440","FA","29","@LAC Sat 7:30PM","11","1.57","0%","-","0%","0%","0.0","0.1","0.0","0.0","0.0","0.0","0.6","0.3","0.1","0.0","0.0","0.0","0"
"*06cei*","Leonard Miller","MIN","SF,F,Flx","445","HBC","20","IND Sat 5:00PM","10","3.33","1%","1171.16","26%","-0.9%","0.3","0.7","0.0","0.0","0.0","0.7","2.0","0.3","0.0","0.0","0.0","0.0","0"
"*06cce*","Jalen Hood-Schifino","LAL","SG,G,Flx","444","GBRAYERS","20","","10","2","0%","1318.22","24%","-1.3%","0.8","3.6","0.2","1.0","2.0","2.8","1.2","0.8","0.0","0.2","0.8","0.0","0"
"*051p4*","Ty Jerome","CLE","SG,G,Flx","447","FA","26","ATL Sat 4:30PM","9","4.5","0%","1369.58","5%","-0.3%","1.0","2.0","0.0","0.0","0.0","2.0","0.5","1.5","0.0","0.0","0.5","0.0","0"
"*0018r*","Thaddeus Young","TOR","PF,F,Flx","448","FA","35","","9","2.25","0%","1308.72","2%","-0.2%","0.5","1.0","0.0","0.0","0.5","1.0","0.8","0.8","0.0","0.0","0.3","0.0","0"
"*0623l*","Jamaree Bouyea","(N/A)","PG,G,Flx","446","FA","24","","9","1.5","0%","-","1%","-0.1%","0.8","3.5","0.0","0.0","0.0","1.7","1.7","1.3","0.0","0.0","1.3","0.0","0"
"*051po*","Bol Bol","PHO","PF,F,C,Flx","449","FA","24","","8","1.33","10%","337.76","17%","-1.1%","0.3","0.5","0.0","0.0","0.0","0.7","0.5","0.0","0.0","0.2","0.3","0.0","0"
"*05uil*","James Bouknight","CHA","SG,G,Flx","450","FA","23","PHI Sat 4:00PM","8","8","0%","1270.09","9%","-0.7%","2.0","3.0","1.0","0.0","0.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","0"
"*048zs*","Shaquille Harrison","MEM","SG,G,Flx","451","FA","30","","8","2.67","0%","-","1%","-0.3%","0.3","0.7","0.0","0.0","0.0","0.7","0.7","0.0","0.0","0.3","0.0","0.0","0"
"*06cc6*","Jett Howard","ORL","SF,F,Flx","453","SERP","20","","7","1","1%","1189.26","26%","-1.1%","0.4","1.9","0.1","0.1","0.3","1.1","0.6","0.4","0.0","0.0","0.3","0.0","0"
"*06ccx*","Hunter Tyson","DEN","PF,F,Flx","456","FA","23","OKC Sat 6:00PM","7","0.88","0%","1310.9","10%","-0.5%","0.1","0.5","0.0","0.0","0.0","0.3","0.6","0.1","0.0","0.0","0.0","0.0","0"
"*06ccw*","Jordan Miller","LAC","SF,F,Flx","455","FA","23","NY Sat 7:30PM","7","3.5","0%","1502.2","4%","-0.1%","1.0","1.5","0.5","0.0","0.0","2.5","0.0","0.0","0.0","0.0","0.0","0.0","0"
