ID,Player,Team,Position,RkOv,Status,Age,Opponent,FPts,FP/G,%D,ADP,Ros,+/-,FGM,FGA,3PTM,FTM,FTA,PTS,REB,AST,ST,BLK,TO,3D,2D
*06216*,Shaedon Sharpe,POR,"SG,G,SF,F,Flx",79,SERP,20,,548,28.84,95%,117.06,98%,-0.4%,6.2,14.9,1.9,3.4,4.1,17.7,5.6,3.4,1.1,0.4,3.1,0.0,1
*051or*,Cameron Johnson,BKN,"PF,F,Flx",181,CCC,27,,346,28.83,99%,80.24,96%,0.2%,5.5,12.1,2.4,1.7,2.0,15.1,5.9,2.9,0.8,0.1,1.4,0.0,1
*04ewk*,John Collins,UTA,"PF,F,Flx",70,BIGFOOTS,26,,575,28.75,100%,90.26,98%,0%,5.5,11.4,1.5,2.0,2.8,14.4,8.4,0.9,0.6,0.8,1.4,0.0,8
*04ewc*,Zach Collins,SA,"PF,F,C,Flx",82,maxpat01,26,,540,28.42,94%,112.79,97%,-0.3%,5.2,10.5,1.1,2.4,3.0,13.8,6.0,3.9,0.7,0.7,2.8,0.0,1
*051on*,Coby White,CHI,"PG,SG,G,Flx",66,VSL,23,,595,28.33,61%,150.38,86%,3.5%,5.3,12.4,2.9,1.6,1.9,15.0,3.1,4.2,0.9,0.3,1.9,0.0,0
*005kf*,Eric Gordon,PHO,"SG,G,Flx",95,maxpat01,34,,505,28.06,5%,409.03,67%,1.5%,5.6,11.9,2.9,0.6,0.8,14.7,2.2,2.9,1.0,0.6,1.5,0.0,0
*04qsm*,De'Anthony Melton,PHI,"PG,SG,G,Flx",85,maxpat01,25,,532,28,88%,127.33,93%,-0.5%,4.2,10.5,2.4,2.1,2.7,12.8,4.0,3.7,1.3,0.4,1.4,0.0,0
*04qrw*,Kevin Huerter,SAC,"SG,G,SF,F,Flx",112,HHBC,25,,476,28,89%,129.94,88%,0.2%,4.8,10.7,2.6,0.8,0.9,13.0,4.7,3.1,0.8,0.4,0.9,0.0,0
*0621l*,Walker Kessler,UTA,"C,Flx",170,CCC,22,,363,27.92,100%,53.27,98%,0.1%,4.1,7.2,0.2,0.8,1.5,9.2,7.9,0.7,0.2,2.5,1.2,0.0,3
*05uus*,Austin Reaves,LAL,"SG,G,SF,F,Flx",68,Jmarr237,25,,586,27.9,99%,89.25,99%,-0.1%,4.8,10.2,1.2,3.0,3.5,13.7,4.7,4.7,1.0,0.1,2.4,0.0,3
